source,target,value,source_label,target_label,step_from,step_to
2,6,5,Talk Namespace Edits,Male,1,2
3,6,2,User Talk Namespace Edits,Male,1,2
4,6,463,Content Namespace Edits,Male,1,2
0,6,3,User Namespace Edits,Male,1,2
4,6,209,Content Namespace Edits,Male,1,2
0,6,63,User Namespace Edits,Male,1,2
1,6,68,Wikipedia Namespace Edits,Male,1,2
2,6,147,Talk Namespace Edits,Male,1,2
3,6,43,User Talk Namespace Edits,Male,1,2
4,6,305,Content Namespace Edits,Male,1,2
0,5,33,User Namespace Edits,Unknown,1,2
1,5,7,Wikipedia Namespace Edits,Unknown,1,2
2,5,1,Talk Namespace Edits,Unknown,1,2
3,5,16,User Talk Namespace Edits,Unknown,1,2
4,5,145,Content Namespace Edits,Unknown,1,2
0,6,294,User Namespace Edits,Male,1,2
1,6,47,Wikipedia Namespace Edits,Male,1,2
2,6,52,Talk Namespace Edits,Male,1,2
3,6,160,User Talk Namespace Edits,Male,1,2
4,6,2308,Content Namespace Edits,Male,1,2
0,6,98,User Namespace Edits,Male,1,2
2,6,2,Talk Namespace Edits,Male,1,2
4,6,129,Content Namespace Edits,Male,1,2
0,6,1,User Namespace Edits,Male,1,2
2,6,7,Talk Namespace Edits,Male,1,2
3,6,2,User Talk Namespace Edits,Male,1,2
4,6,108,Content Namespace Edits,Male,1,2
0,6,81,User Namespace Edits,Male,1,2
1,6,13,Wikipedia Namespace Edits,Male,1,2
2,6,11,Talk Namespace Edits,Male,1,2
3,6,46,User Talk Namespace Edits,Male,1,2
4,6,2585,Content Namespace Edits,Male,1,2
0,5,8,User Namespace Edits,Unknown,1,2
3,5,1,User Talk Namespace Edits,Unknown,1,2
4,5,837,Content Namespace Edits,Unknown,1,2
0,7,42,User Namespace Edits,Female,1,2
1,7,558,Wikipedia Namespace Edits,Female,1,2
2,7,35,Talk Namespace Edits,Female,1,2
3,7,21,User Talk Namespace Edits,Female,1,2
4,7,775,Content Namespace Edits,Female,1,2
7,8,3,Female,Edits in Pages related to Women,2,3
7,9,7,Female,Edits in WikiProjects related to Women,2,3
0,6,752,User Namespace Edits,Male,1,2
1,6,9,Wikipedia Namespace Edits,Male,1,2
2,6,38,Talk Namespace Edits,Male,1,2
3,6,49,User Talk Namespace Edits,Male,1,2
4,6,3288,Content Namespace Edits,Male,1,2
0,6,5,User Namespace Edits,Male,1,2
1,6,2,Wikipedia Namespace Edits,Male,1,2
3,6,7,User Talk Namespace Edits,Male,1,2
4,6,156,Content Namespace Edits,Male,1,2
0,6,29,User Namespace Edits,Male,1,2
4,6,64,Content Namespace Edits,Male,1,2
0,6,82,User Namespace Edits,Male,1,2
2,6,5,Talk Namespace Edits,Male,1,2
4,6,193,Content Namespace Edits,Male,1,2
0,7,11,User Namespace Edits,Female,1,2
2,7,2,Talk Namespace Edits,Female,1,2
3,7,1,User Talk Namespace Edits,Female,1,2
4,7,37,Content Namespace Edits,Female,1,2
0,6,53,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
2,6,28,Talk Namespace Edits,Male,1,2
3,6,27,User Talk Namespace Edits,Male,1,2
4,6,68,Content Namespace Edits,Male,1,2
0,6,1,User Namespace Edits,Male,1,2
1,6,5,Wikipedia Namespace Edits,Male,1,2
2,6,5,Talk Namespace Edits,Male,1,2
3,6,3,User Talk Namespace Edits,Male,1,2
4,6,505,Content Namespace Edits,Male,1,2
0,6,10,User Namespace Edits,Male,1,2
1,6,3,Wikipedia Namespace Edits,Male,1,2
2,6,30,Talk Namespace Edits,Male,1,2
3,6,10,User Talk Namespace Edits,Male,1,2
4,6,373,Content Namespace Edits,Male,1,2
0,5,23,User Namespace Edits,Unknown,1,2
2,5,3,Talk Namespace Edits,Unknown,1,2
3,5,2,User Talk Namespace Edits,Unknown,1,2
4,5,61,Content Namespace Edits,Unknown,1,2
0,7,573,User Namespace Edits,Female,1,2
1,7,4026,Wikipedia Namespace Edits,Female,1,2
2,7,1269,Talk Namespace Edits,Female,1,2
3,7,3579,User Talk Namespace Edits,Female,1,2
4,7,20190,Content Namespace Edits,Female,1,2
7,8,93,Female,Edits in Pages related to Women,2,3
0,7,7,User Namespace Edits,Female,1,2
1,7,1,Wikipedia Namespace Edits,Female,1,2
2,7,6,Talk Namespace Edits,Female,1,2
3,7,29,User Talk Namespace Edits,Female,1,2
4,7,259,Content Namespace Edits,Female,1,2
0,6,27,User Namespace Edits,Male,1,2
1,6,22,Wikipedia Namespace Edits,Male,1,2
2,6,5,Talk Namespace Edits,Male,1,2
3,6,8,User Talk Namespace Edits,Male,1,2
4,6,149,Content Namespace Edits,Male,1,2
0,5,19,User Namespace Edits,Unknown,1,2
1,5,13,Wikipedia Namespace Edits,Unknown,1,2
2,5,4,Talk Namespace Edits,Unknown,1,2
3,5,49,User Talk Namespace Edits,Unknown,1,2
4,5,189,Content Namespace Edits,Unknown,1,2
0,6,9,User Namespace Edits,Male,1,2
2,6,12,Talk Namespace Edits,Male,1,2
3,6,5,User Talk Namespace Edits,Male,1,2
4,6,116,Content Namespace Edits,Male,1,2
0,6,190,User Namespace Edits,Male,1,2
1,6,15,Wikipedia Namespace Edits,Male,1,2
2,6,31,Talk Namespace Edits,Male,1,2
3,6,18,User Talk Namespace Edits,Male,1,2
4,6,1878,Content Namespace Edits,Male,1,2
0,6,9,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
2,6,11,Talk Namespace Edits,Male,1,2
3,6,16,User Talk Namespace Edits,Male,1,2
4,6,234,Content Namespace Edits,Male,1,2
0,6,18,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
2,6,4,Talk Namespace Edits,Male,1,2
3,6,44,User Talk Namespace Edits,Male,1,2
4,6,355,Content Namespace Edits,Male,1,2
0,6,1,User Namespace Edits,Male,1,2
2,6,1,Talk Namespace Edits,Male,1,2
4,6,8,Content Namespace Edits,Male,1,2
0,6,4,User Namespace Edits,Male,1,2
2,6,2,Talk Namespace Edits,Male,1,2
3,6,1,User Talk Namespace Edits,Male,1,2
4,6,94,Content Namespace Edits,Male,1,2
0,6,54,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
4,6,1,Content Namespace Edits,Male,1,2
0,6,22,User Namespace Edits,Male,1,2
3,6,10,User Talk Namespace Edits,Male,1,2
4,6,35,Content Namespace Edits,Male,1,2
0,6,578,User Namespace Edits,Male,1,2
1,6,2607,Wikipedia Namespace Edits,Male,1,2
2,6,207,Talk Namespace Edits,Male,1,2
3,6,2225,User Talk Namespace Edits,Male,1,2
4,6,11964,Content Namespace Edits,Male,1,2
6,8,1,Male,Edits in Pages related to Women,2,3
0,6,7,User Namespace Edits,Male,1,2
1,6,18,Wikipedia Namespace Edits,Male,1,2
2,6,6,Talk Namespace Edits,Male,1,2
4,6,118,Content Namespace Edits,Male,1,2
0,5,10,User Namespace Edits,Unknown,1,2
4,5,141,Content Namespace Edits,Unknown,1,2
0,6,28,User Namespace Edits,Male,1,2
1,6,2,Wikipedia Namespace Edits,Male,1,2
3,6,7,User Talk Namespace Edits,Male,1,2
4,6,56,Content Namespace Edits,Male,1,2
0,5,2,User Namespace Edits,Unknown,1,2
1,5,1,Wikipedia Namespace Edits,Unknown,1,2
2,5,89,Talk Namespace Edits,Unknown,1,2
3,5,13,User Talk Namespace Edits,Unknown,1,2
4,5,4585,Content Namespace Edits,Unknown,1,2
0,5,1,User Namespace Edits,Unknown,1,2
4,5,408,Content Namespace Edits,Unknown,1,2
0,6,454,User Namespace Edits,Male,1,2
1,6,705,Wikipedia Namespace Edits,Male,1,2
2,6,110,Talk Namespace Edits,Male,1,2
3,6,448,User Talk Namespace Edits,Male,1,2
4,6,4045,Content Namespace Edits,Male,1,2
6,8,9,Male,Edits in Pages related to Women,2,3
0,5,14,User Namespace Edits,Unknown,1,2
1,5,44,Wikipedia Namespace Edits,Unknown,1,2
2,5,90,Talk Namespace Edits,Unknown,1,2
3,5,55,User Talk Namespace Edits,Unknown,1,2
4,5,1166,Content Namespace Edits,Unknown,1,2
0,6,114,User Namespace Edits,Male,1,2
2,6,14,Talk Namespace Edits,Male,1,2
4,6,23,Content Namespace Edits,Male,1,2
0,5,367,User Namespace Edits,Unknown,1,2
1,5,38,Wikipedia Namespace Edits,Unknown,1,2
2,5,72,Talk Namespace Edits,Unknown,1,2
3,5,305,User Talk Namespace Edits,Unknown,1,2
4,5,2137,Content Namespace Edits,Unknown,1,2
0,6,197,User Namespace Edits,Male,1,2
2,6,5,Talk Namespace Edits,Male,1,2
3,6,5,User Talk Namespace Edits,Male,1,2
4,6,22,Content Namespace Edits,Male,1,2
0,6,2,User Namespace Edits,Male,1,2
4,6,63,Content Namespace Edits,Male,1,2
6,8,1,Male,Edits in Pages related to Women,2,3
0,5,19,User Namespace Edits,Unknown,1,2
1,5,6,Wikipedia Namespace Edits,Unknown,1,2
2,5,1,Talk Namespace Edits,Unknown,1,2
3,5,7,User Talk Namespace Edits,Unknown,1,2
4,5,135,Content Namespace Edits,Unknown,1,2
0,6,56,User Namespace Edits,Male,1,2
2,6,7,Talk Namespace Edits,Male,1,2
3,6,13,User Talk Namespace Edits,Male,1,2
4,6,16,Content Namespace Edits,Male,1,2
0,6,27,User Namespace Edits,Male,1,2
2,6,24,Talk Namespace Edits,Male,1,2
3,6,11,User Talk Namespace Edits,Male,1,2
4,6,99,Content Namespace Edits,Male,1,2
0,6,7,User Namespace Edits,Male,1,2
1,6,5,Wikipedia Namespace Edits,Male,1,2
2,6,10,Talk Namespace Edits,Male,1,2
3,6,6,User Talk Namespace Edits,Male,1,2
4,6,103,Content Namespace Edits,Male,1,2
0,6,4,User Namespace Edits,Male,1,2
1,6,3,Wikipedia Namespace Edits,Male,1,2
2,6,6,Talk Namespace Edits,Male,1,2
3,6,4,User Talk Namespace Edits,Male,1,2
4,6,171,Content Namespace Edits,Male,1,2
0,6,9,User Namespace Edits,Male,1,2
1,6,5,Wikipedia Namespace Edits,Male,1,2
2,6,10,Talk Namespace Edits,Male,1,2
3,6,3,User Talk Namespace Edits,Male,1,2
4,6,53,Content Namespace Edits,Male,1,2
0,5,1,User Namespace Edits,Unknown,1,2
4,5,60,Content Namespace Edits,Unknown,1,2
0,6,12,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
2,6,25,Talk Namespace Edits,Male,1,2
3,6,2,User Talk Namespace Edits,Male,1,2
4,6,925,Content Namespace Edits,Male,1,2
0,5,652,User Namespace Edits,Unknown,1,2
1,5,300,Wikipedia Namespace Edits,Unknown,1,2
2,5,144,Talk Namespace Edits,Unknown,1,2
3,5,724,User Talk Namespace Edits,Unknown,1,2
4,5,5711,Content Namespace Edits,Unknown,1,2
0,5,3,User Namespace Edits,Unknown,1,2
4,5,83,Content Namespace Edits,Unknown,1,2
0,5,43,User Namespace Edits,Unknown,1,2
2,5,16,Talk Namespace Edits,Unknown,1,2
3,5,14,User Talk Namespace Edits,Unknown,1,2
4,5,197,Content Namespace Edits,Unknown,1,2
0,6,14,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
2,6,13,Talk Namespace Edits,Male,1,2
3,6,1,User Talk Namespace Edits,Male,1,2
4,6,850,Content Namespace Edits,Male,1,2
0,5,55,User Namespace Edits,Unknown,1,2
1,5,2,Wikipedia Namespace Edits,Unknown,1,2
2,5,9,Talk Namespace Edits,Unknown,1,2
3,5,9,User Talk Namespace Edits,Unknown,1,2
4,5,242,Content Namespace Edits,Unknown,1,2
0,6,324,User Namespace Edits,Male,1,2
1,6,359,Wikipedia Namespace Edits,Male,1,2
2,6,4273,Talk Namespace Edits,Male,1,2
3,6,968,User Talk Namespace Edits,Male,1,2
4,6,45810,Content Namespace Edits,Male,1,2
6,8,1,Male,Edits in Pages related to Women,2,3
0,6,3,User Namespace Edits,Male,1,2
4,6,51,Content Namespace Edits,Male,1,2
0,6,2,User Namespace Edits,Male,1,2
4,6,55,Content Namespace Edits,Male,1,2
0,6,15,User Namespace Edits,Male,1,2
2,6,15,Talk Namespace Edits,Male,1,2
3,6,13,User Talk Namespace Edits,Male,1,2
4,6,2266,Content Namespace Edits,Male,1,2
0,6,7,User Namespace Edits,Male,1,2
2,6,5,Talk Namespace Edits,Male,1,2
3,6,4,User Talk Namespace Edits,Male,1,2
4,6,331,Content Namespace Edits,Male,1,2
0,6,69,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
2,6,14,Talk Namespace Edits,Male,1,2
3,6,19,User Talk Namespace Edits,Male,1,2
4,6,1721,Content Namespace Edits,Male,1,2
0,6,423,User Namespace Edits,Male,1,2
1,6,1680,Wikipedia Namespace Edits,Male,1,2
2,6,1549,Talk Namespace Edits,Male,1,2
3,6,2014,User Talk Namespace Edits,Male,1,2
4,6,26885,Content Namespace Edits,Male,1,2
6,8,36,Male,Edits in Pages related to Women,2,3
0,6,63,User Namespace Edits,Male,1,2
1,6,28,Wikipedia Namespace Edits,Male,1,2
2,6,10,Talk Namespace Edits,Male,1,2
3,6,51,User Talk Namespace Edits,Male,1,2
4,6,324,Content Namespace Edits,Male,1,2
0,5,24,User Namespace Edits,Unknown,1,2
1,5,12,Wikipedia Namespace Edits,Unknown,1,2
2,5,3,Talk Namespace Edits,Unknown,1,2
3,5,9,User Talk Namespace Edits,Unknown,1,2
4,5,158,Content Namespace Edits,Unknown,1,2
0,5,10,User Namespace Edits,Unknown,1,2
1,5,1,Wikipedia Namespace Edits,Unknown,1,2
2,5,6,Talk Namespace Edits,Unknown,1,2
3,5,7,User Talk Namespace Edits,Unknown,1,2
4,5,209,Content Namespace Edits,Unknown,1,2
0,5,2,User Namespace Edits,Unknown,1,2
2,5,3,Talk Namespace Edits,Unknown,1,2
3,5,2,User Talk Namespace Edits,Unknown,1,2
4,5,132,Content Namespace Edits,Unknown,1,2
0,6,18,User Namespace Edits,Male,1,2
1,6,2,Wikipedia Namespace Edits,Male,1,2
2,6,1,Talk Namespace Edits,Male,1,2
3,6,5,User Talk Namespace Edits,Male,1,2
4,6,7,Content Namespace Edits,Male,1,2
0,6,17,User Namespace Edits,Male,1,2
1,6,121,Wikipedia Namespace Edits,Male,1,2
2,6,185,Talk Namespace Edits,Male,1,2
3,6,107,User Talk Namespace Edits,Male,1,2
4,6,973,Content Namespace Edits,Male,1,2
0,6,14,User Namespace Edits,Male,1,2
1,6,3,Wikipedia Namespace Edits,Male,1,2
2,6,15,Talk Namespace Edits,Male,1,2
3,6,6,User Talk Namespace Edits,Male,1,2
4,6,115,Content Namespace Edits,Male,1,2
0,7,42,User Namespace Edits,Female,1,2
3,7,6,User Talk Namespace Edits,Female,1,2
4,7,2,Content Namespace Edits,Female,1,2
0,6,1,User Namespace Edits,Male,1,2
1,6,4,Wikipedia Namespace Edits,Male,1,2
2,6,18,Talk Namespace Edits,Male,1,2
3,6,21,User Talk Namespace Edits,Male,1,2
4,6,397,Content Namespace Edits,Male,1,2
0,7,254,User Namespace Edits,Female,1,2
1,7,3101,Wikipedia Namespace Edits,Female,1,2
2,7,2262,Talk Namespace Edits,Female,1,2
3,7,9327,User Talk Namespace Edits,Female,1,2
4,7,23013,Content Namespace Edits,Female,1,2
7,8,17,Female,Edits in Pages related to Women,2,3
7,9,1,Female,Edits in WikiProjects related to Women,2,3
0,5,286,User Namespace Edits,Unknown,1,2
1,5,5,Wikipedia Namespace Edits,Unknown,1,2
2,5,9,Talk Namespace Edits,Unknown,1,2
3,5,11,User Talk Namespace Edits,Unknown,1,2
4,5,83,Content Namespace Edits,Unknown,1,2
0,6,26,User Namespace Edits,Male,1,2
1,6,13,Wikipedia Namespace Edits,Male,1,2
2,6,29,Talk Namespace Edits,Male,1,2
3,6,79,User Talk Namespace Edits,Male,1,2
4,6,1268,Content Namespace Edits,Male,1,2
0,6,98,User Namespace Edits,Male,1,2
1,6,50,Wikipedia Namespace Edits,Male,1,2
2,6,15,Talk Namespace Edits,Male,1,2
3,6,11,User Talk Namespace Edits,Male,1,2
4,6,4498,Content Namespace Edits,Male,1,2
0,6,13,User Namespace Edits,Male,1,2
2,6,8,Talk Namespace Edits,Male,1,2
3,6,15,User Talk Namespace Edits,Male,1,2
4,6,142,Content Namespace Edits,Male,1,2
0,5,2,User Namespace Edits,Unknown,1,2
1,5,2,Wikipedia Namespace Edits,Unknown,1,2
2,5,2,Talk Namespace Edits,Unknown,1,2
4,5,1184,Content Namespace Edits,Unknown,1,2
0,6,163,User Namespace Edits,Male,1,2
1,6,4,Wikipedia Namespace Edits,Male,1,2
2,6,7,Talk Namespace Edits,Male,1,2
3,6,79,User Talk Namespace Edits,Male,1,2
4,6,79,Content Namespace Edits,Male,1,2
0,5,41,User Namespace Edits,Unknown,1,2
1,5,3,Wikipedia Namespace Edits,Unknown,1,2
2,5,6,Talk Namespace Edits,Unknown,1,2
3,5,3,User Talk Namespace Edits,Unknown,1,2
4,5,119,Content Namespace Edits,Unknown,1,2
0,5,2,User Namespace Edits,Unknown,1,2
1,5,9,Wikipedia Namespace Edits,Unknown,1,2
2,5,6,Talk Namespace Edits,Unknown,1,2
3,5,11,User Talk Namespace Edits,Unknown,1,2
4,5,882,Content Namespace Edits,Unknown,1,2
0,6,15,User Namespace Edits,Male,1,2
2,6,12,Talk Namespace Edits,Male,1,2
3,6,6,User Talk Namespace Edits,Male,1,2
4,6,88,Content Namespace Edits,Male,1,2
0,6,18,User Namespace Edits,Male,1,2
1,6,7,Wikipedia Namespace Edits,Male,1,2
2,6,8,Talk Namespace Edits,Male,1,2
3,6,13,User Talk Namespace Edits,Male,1,2
4,6,147,Content Namespace Edits,Male,1,2
0,6,9,User Namespace Edits,Male,1,2
1,6,6,Wikipedia Namespace Edits,Male,1,2
2,6,27,Talk Namespace Edits,Male,1,2
3,6,25,User Talk Namespace Edits,Male,1,2
4,6,674,Content Namespace Edits,Male,1,2
0,5,2,User Namespace Edits,Unknown,1,2
2,5,2,Talk Namespace Edits,Unknown,1,2
3,5,1,User Talk Namespace Edits,Unknown,1,2
4,5,482,Content Namespace Edits,Unknown,1,2
0,5,133,User Namespace Edits,Unknown,1,2
1,5,82,Wikipedia Namespace Edits,Unknown,1,2
2,5,26,Talk Namespace Edits,Unknown,1,2
3,5,77,User Talk Namespace Edits,Unknown,1,2
4,5,886,Content Namespace Edits,Unknown,1,2
0,6,4,User Namespace Edits,Male,1,2
1,6,2,Wikipedia Namespace Edits,Male,1,2
3,6,2,User Talk Namespace Edits,Male,1,2
4,6,65,Content Namespace Edits,Male,1,2
0,5,6,User Namespace Edits,Unknown,1,2
3,5,12,User Talk Namespace Edits,Unknown,1,2
4,5,84,Content Namespace Edits,Unknown,1,2
0,6,16,User Namespace Edits,Male,1,2
3,6,3,User Talk Namespace Edits,Male,1,2
4,6,130,Content Namespace Edits,Male,1,2
0,6,91,User Namespace Edits,Male,1,2
1,6,6,Wikipedia Namespace Edits,Male,1,2
2,6,3,Talk Namespace Edits,Male,1,2
3,6,6,User Talk Namespace Edits,Male,1,2
4,6,364,Content Namespace Edits,Male,1,2
0,6,4,User Namespace Edits,Male,1,2
1,6,13,Wikipedia Namespace Edits,Male,1,2
3,6,19,User Talk Namespace Edits,Male,1,2
4,6,8,Content Namespace Edits,Male,1,2
6,8,1,Male,Edits in Pages related to Women,2,3
0,6,17,User Namespace Edits,Male,1,2
1,6,2,Wikipedia Namespace Edits,Male,1,2
2,6,3,Talk Namespace Edits,Male,1,2
3,6,13,User Talk Namespace Edits,Male,1,2
4,6,3548,Content Namespace Edits,Male,1,2
0,7,15,User Namespace Edits,Female,1,2
4,7,112,Content Namespace Edits,Female,1,2
0,5,44,User Namespace Edits,Unknown,1,2
1,5,2,Wikipedia Namespace Edits,Unknown,1,2
3,5,7,User Talk Namespace Edits,Unknown,1,2
0,7,1,User Namespace Edits,Female,1,2
1,7,13,Wikipedia Namespace Edits,Female,1,2
3,7,33,User Talk Namespace Edits,Female,1,2
4,7,3,Content Namespace Edits,Female,1,2
0,5,44,User Namespace Edits,Unknown,1,2
1,5,3,Wikipedia Namespace Edits,Unknown,1,2
3,5,1,User Talk Namespace Edits,Unknown,1,2
4,5,11,Content Namespace Edits,Unknown,1,2
0,6,6,User Namespace Edits,Male,1,2
2,6,8,Talk Namespace Edits,Male,1,2
4,6,46,Content Namespace Edits,Male,1,2
0,7,69,User Namespace Edits,Female,1,2
2,7,1,Talk Namespace Edits,Female,1,2
4,7,4,Content Namespace Edits,Female,1,2
0,5,1,User Namespace Edits,Unknown,1,2
2,5,13,Talk Namespace Edits,Unknown,1,2
3,5,3,User Talk Namespace Edits,Unknown,1,2
4,5,139,Content Namespace Edits,Unknown,1,2
0,6,8,User Namespace Edits,Male,1,2
2,6,9,Talk Namespace Edits,Male,1,2
4,6,50,Content Namespace Edits,Male,1,2
0,6,35,User Namespace Edits,Male,1,2
1,6,2,Wikipedia Namespace Edits,Male,1,2
2,6,27,Talk Namespace Edits,Male,1,2
3,6,101,User Talk Namespace Edits,Male,1,2
4,6,318,Content Namespace Edits,Male,1,2
0,6,16,User Namespace Edits,Male,1,2
2,6,3,Talk Namespace Edits,Male,1,2
3,6,3,User Talk Namespace Edits,Male,1,2
4,6,65,Content Namespace Edits,Male,1,2
0,5,6,User Namespace Edits,Unknown,1,2
4,5,92,Content Namespace Edits,Unknown,1,2
0,5,10,User Namespace Edits,Unknown,1,2
1,5,25,Wikipedia Namespace Edits,Unknown,1,2
2,5,24,Talk Namespace Edits,Unknown,1,2
3,5,16,User Talk Namespace Edits,Unknown,1,2
4,5,327,Content Namespace Edits,Unknown,1,2
0,6,14,User Namespace Edits,Male,1,2
3,6,7,User Talk Namespace Edits,Male,1,2
4,6,71,Content Namespace Edits,Male,1,2
0,6,8,User Namespace Edits,Male,1,2
3,6,1,User Talk Namespace Edits,Male,1,2
4,6,77,Content Namespace Edits,Male,1,2
0,6,2,User Namespace Edits,Male,1,2
1,6,5,Wikipedia Namespace Edits,Male,1,2
2,6,1,Talk Namespace Edits,Male,1,2
3,6,8,User Talk Namespace Edits,Male,1,2
4,6,177,Content Namespace Edits,Male,1,2
0,6,42,User Namespace Edits,Male,1,2
3,6,1,User Talk Namespace Edits,Male,1,2
4,6,428,Content Namespace Edits,Male,1,2
0,6,10,User Namespace Edits,Male,1,2
1,6,6,Wikipedia Namespace Edits,Male,1,2
3,6,25,User Talk Namespace Edits,Male,1,2
4,6,227,Content Namespace Edits,Male,1,2
0,5,15,User Namespace Edits,Unknown,1,2
1,5,2,Wikipedia Namespace Edits,Unknown,1,2
2,5,245,Talk Namespace Edits,Unknown,1,2
3,5,48,User Talk Namespace Edits,Unknown,1,2
4,5,1915,Content Namespace Edits,Unknown,1,2
0,5,10,User Namespace Edits,Unknown,1,2
1,5,17,Wikipedia Namespace Edits,Unknown,1,2
2,5,13,Talk Namespace Edits,Unknown,1,2
3,5,4,User Talk Namespace Edits,Unknown,1,2
4,5,120,Content Namespace Edits,Unknown,1,2
0,5,10,User Namespace Edits,Unknown,1,2
1,5,4,Wikipedia Namespace Edits,Unknown,1,2
2,5,7,Talk Namespace Edits,Unknown,1,2
3,5,5,User Talk Namespace Edits,Unknown,1,2
4,5,130,Content Namespace Edits,Unknown,1,2
0,5,5,User Namespace Edits,Unknown,1,2
2,5,31,Talk Namespace Edits,Unknown,1,2
3,5,27,User Talk Namespace Edits,Unknown,1,2
4,5,101,Content Namespace Edits,Unknown,1,2
0,5,34,User Namespace Edits,Unknown,1,2
1,5,22,Wikipedia Namespace Edits,Unknown,1,2
2,5,122,Talk Namespace Edits,Unknown,1,2
3,5,9,User Talk Namespace Edits,Unknown,1,2
4,5,898,Content Namespace Edits,Unknown,1,2
0,6,8,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
3,6,9,User Talk Namespace Edits,Male,1,2
4,6,540,Content Namespace Edits,Male,1,2
0,6,2,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
3,6,2,User Talk Namespace Edits,Male,1,2
4,6,54,Content Namespace Edits,Male,1,2
0,6,583,User Namespace Edits,Male,1,2
1,6,197,Wikipedia Namespace Edits,Male,1,2
2,6,447,Talk Namespace Edits,Male,1,2
3,6,472,User Talk Namespace Edits,Male,1,2
4,6,1721,Content Namespace Edits,Male,1,2
0,6,48,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
2,6,5,Talk Namespace Edits,Male,1,2
3,6,4,User Talk Namespace Edits,Male,1,2
4,6,697,Content Namespace Edits,Male,1,2
0,6,21,User Namespace Edits,Male,1,2
1,6,3,Wikipedia Namespace Edits,Male,1,2
2,6,2,Talk Namespace Edits,Male,1,2
3,6,2,User Talk Namespace Edits,Male,1,2
4,6,156,Content Namespace Edits,Male,1,2
0,6,73,User Namespace Edits,Male,1,2
2,6,10,Talk Namespace Edits,Male,1,2
3,6,3,User Talk Namespace Edits,Male,1,2
4,6,525,Content Namespace Edits,Male,1,2
0,5,2,User Namespace Edits,Unknown,1,2
1,5,1,Wikipedia Namespace Edits,Unknown,1,2
3,5,5,User Talk Namespace Edits,Unknown,1,2
4,5,179,Content Namespace Edits,Unknown,1,2
0,5,29,User Namespace Edits,Unknown,1,2
1,5,10,Wikipedia Namespace Edits,Unknown,1,2
2,5,34,Talk Namespace Edits,Unknown,1,2
3,5,27,User Talk Namespace Edits,Unknown,1,2
4,5,927,Content Namespace Edits,Unknown,1,2
0,6,319,User Namespace Edits,Male,1,2
1,6,117,Wikipedia Namespace Edits,Male,1,2
2,6,120,Talk Namespace Edits,Male,1,2
3,6,865,User Talk Namespace Edits,Male,1,2
4,6,11509,Content Namespace Edits,Male,1,2
0,6,3,User Namespace Edits,Male,1,2
1,6,1,Wikipedia Namespace Edits,Male,1,2
2,6,2,Talk Namespace Edits,Male,1,2
3,6,13,User Talk Namespace Edits,Male,1,2
4,6,1559,Content Namespace Edits,Male,1,2
0,5,2,User Namespace Edits,Unknown,1,2
1,5,5,Wikipedia Namespace Edits,Unknown,1,2
3,5,3,User Talk Namespace Edits,Unknown,1,2
4,5,514,Content Namespace Edits,Unknown,1,2
0,5,1,User Namespace Edits,Unknown,1,2
1,5,6,Wikipedia Namespace Edits,Unknown,1,2
2,5,4,Talk Namespace Edits,Unknown,1,2
3,5,4,User Talk Namespace Edits,Unknown,1,2
